config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson,learning_rate
0,1,0.021929369202440548,0.111290686,0.14859691,0.8587245579603191,0.015471293707378209,0.093930766,0.12414946,0.9021399722034249,2e-05
0,2,0.008258045636616723,0.070486575,0.091116786,0.9456154342601287,0.012704438685129086,0.084061734,0.112488985,0.9141612943224241,2e-05
0,3,0.005348207808301314,0.056943152,0.07306806,0.9651005902141027,0.013480515529712042,0.086814724,0.11599337,0.9122477161831802,2e-05
0,4,0.004103668822430449,0.04943877,0.064342864,0.9729560673683123,0.012092949240468442,0.08186387,0.10975849,0.9205099196396889,2e-05
0,5,0.003495571540624201,0.04555731,0.059381567,0.9770334673908243,0.011658072588033974,0.079898834,0.10766141,0.9200299827213815,2e-05
0,6,0.0026974730360436916,0.039373633,0.052145764,0.9822716109103484,0.011422744990947345,0.07858948,0.10675905,0.9193611874984092,2e-05
0,7,0.002363208293581451,0.036407243,0.048830066,0.9844174943605936,0.011067646749628087,0.077791154,0.10496148,0.9239563001950959,2e-05
0,8,0.002276922247886235,0.036022633,0.04760203,0.9852320511337093,0.011700765152151385,0.07827215,0.10793902,0.9188485466878026,2e-05
0,9,0.0023105663187998663,0.03518197,0.048223518,0.9848732052547559,0.011356227099895477,0.07667318,0.10630021,0.9215632335619559,2e-05
0,10,0.001936254306989194,0.03312145,0.0441682,0.987344419522722,0.011574184522032738,0.07739102,0.10730608,0.9211777545162086,2e-05
0,11,0.0019487993768896408,0.03283816,0.04433322,0.987207579135165,0.01023939938750118,0.073712856,0.10114641,0.9300612614925206,2e-05
0,12,0.0017188795498385065,0.030474108,0.041263547,0.9889157835229718,0.010480232497987648,0.07561671,0.10224251,0.9275675820674633,2e-05
0,13,0.001821661754163251,0.031483486,0.04273364,0.9881490004214823,0.010965823739146193,0.07597736,0.10444852,0.9241722638530575,2e-05
0,14,0.0016649739013279107,0.030263107,0.04092041,0.9890939536400385,0.011983950428354243,0.080449894,0.109314576,0.9182528750839163,2e-05
0,15,0.0013877397349713965,0.028135933,0.03737802,0.9909073955437251,0.010837647520626584,0.07828238,0.10394685,0.9249096297638808,2e-05
