config_id,model_name,batch_size,epochs,learning_rate,warm_up,training_time,peak_memory,test_mse,test_mae,test_rmse,test_pearson
0,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,16,16,2e-05,0.0,1380.9145255088806,9979.55712890625,0.010993755189701915,0.077368975,0.10597549,0.9231960283845166
