config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson,learning_rate
0,1,0.09572549552186248,0.2510555,0.310146,-0.008791343336207888,0.0736827701330185,0.22586866,0.27175462,-0.02678126258269171,2e-05
0,2,0.08174565252031862,0.23466021,0.28673956,0.022042241747572088,0.07203786509732406,0.22228393,0.2687054,-0.005805567003429433,2e-05
0,3,0.08255917774801402,0.23511308,0.2872135,-0.02386582882503093,0.07003404510517915,0.21787903,0.2649408,-0.050313834817456785,2e-05
0,4,0.08122053709764455,0.2338714,0.28535166,-0.0006011973788933476,0.07157033123075962,0.22119696,0.2678321,-0.054072536513239955,2e-05
0,5,0.08082323296706087,0.2339681,0.28529805,-0.01265079855420998,0.07294908165931702,0.22430316,0.2703989,-0.051846574357545895,2e-05
0,6,0.07977821382204282,0.23202538,0.28243718,0.008638458418040814,0.07559605563680331,0.22996971,0.27525777,-0.05798564715884451,2e-05
0,7,0.07954543195280832,0.23191339,0.28264815,-0.0014733742199165318,0.08360855684926112,0.24765782,0.28946275,-0.049573444002199304,2e-05
0,8,0.07960210183692962,0.23348862,0.2822881,-0.009519585291777382,0.06996709232529004,0.21773498,0.264814,-0.1381311519144149,2e-05
0,9,0.0789287835743624,0.23160262,0.280637,0.035740970084005605,0.07350508123636246,0.22550085,0.27142692,-0.18478878099454057,2e-05
0,10,0.07945082824408393,0.23233001,0.2824637,-0.03077588561632065,0.07453133103748162,0.22773056,0.27331394,-0.09935693210296112,2e-05
0,11,0.07898262561750166,0.23200934,0.280831,-0.0014157777455234188,0.07415974885225296,0.22691081,0.27263224,-0.03525159254709729,2e-05
0,12,0.07880446151590224,0.23091705,0.2807516,-0.007999301366845336,0.07080421907206376,0.21952194,0.2663946,0.08770142063578253,2e-05
0,13,0.07813511462402098,0.23004392,0.27942944,0.01702467495517569,0.07315020232150952,0.22474506,0.27077127,0.1651157212726883,2e-05
0,14,0.07919128584800307,0.22983606,0.27935642,-0.0020690890904234574,0.07453100321193536,0.22772984,0.27331334,-0.0005969567089220663,2e-05
0,15,0.07913231715252719,0.23130988,0.2811211,0.006987297514555682,0.0756786468749245,0.23014432,0.27540794,0.06530977278547746,2e-05
0,16,0.0783749530571945,0.23096977,0.28029627,-0.023890385570095325,0.07097333235045274,0.21989581,0.26671264,-0.005619201717061042,2e-05
0,17,0.07953424229449832,0.23103945,0.2806932,-0.017213497941077776,0.0731387644385298,0.22472022,0.2707501,-0.05270900431190707,2e-05
