config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson,learning_rate
0,1,0.03498916723998263,0.14020512,0.187255,0.8127528050685922,0.023451541711647924,0.11479271,0.15379167,0.8887429196293333,2e-05
0,2,0.017371705337427556,0.098765224,0.13180916,0.9113840965647195,0.021105767406809788,0.10943828,0.14577876,0.9029235172939619,2e-05
0,3,0.012172207062831149,0.08137204,0.11049465,0.9395101024506005,0.018845655328522507,0.10222575,0.13750742,0.9108684008499909,2e-05
0,4,0.008563849629135803,0.06686852,0.09262334,0.9584472757828514,0.018727724422485784,0.09982267,0.13703237,0.9105107557008193,2e-05
0,5,0.005964088184991851,0.05529155,0.07726871,0.9715631659486598,0.0183473070187924,0.09711607,0.13429128,0.9155274633372736,2e-05
0,6,0.004573618994327262,0.048972487,0.06755983,0.9784390149485231,0.01796180296402711,0.098714285,0.13376626,0.9160310213710696,2e-05
0,7,0.0031649800142622554,0.04165146,0.05631198,0.9852044328961532,0.01712757101855599,0.09364336,0.13047862,0.9201078851328195,2e-05
0,8,0.0023202420349116436,0.035735995,0.04823656,0.989248623666932,0.017496487860066388,0.09244228,0.13176511,0.9188806825261008,2e-05
0,9,0.0019471273411181755,0.032807577,0.044145934,0.9908927161679749,0.016824887331145313,0.092082396,0.12955888,0.921990902077449,2e-05
0,10,0.001695181647373829,0.03062919,0.041194968,0.9920945098601723,0.017872714795745336,0.09183777,0.13324845,0.9194352675763741,2e-05
0,11,0.001442749083507806,0.028202817,0.03803403,0.9932149806589539,0.017255332401523795,0.090882055,0.13098828,0.9207818771514698,2e-05
0,12,0.0014605867749196478,0.027932273,0.038268,0.9930977681808424,0.017320881140991472,0.0924606,0.13104036,0.9192472546221193,2e-05
0,13,0.001365154769155197,0.027538324,0.036982674,0.993569690949934,0.016852094603774067,0.09056407,0.1295634,0.9224973702908186,2e-05
