config_id,model_name,batch_size,epochs,learning_rate,warm_up,dropout,training_time,peak_memory,test_mse,test_mae,test_rmse,test_pearson,use_reference
0,indobenchmark/indobert-lite-base-p2,16,24,2e-05,0.0,0.5,2096.86203956604,4910.64892578125,0.006926152156665921,0.06183848,0.08422921,0.9486945604337088,True
