config_id,model_name,batch_size,epochs,learning_rate,warm_up,dropout,training_time,peak_memory,test_mse,test_mae,test_rmse,test_pearson,use_reference
0,indobenchmark/indobert-lite-base-p2,16,66,2e-05,0.0,0.5,5754.953113555908,4910.64892578125,0.006612368335481733,0.059994992,0.08250862,0.9508788337156002,True
