config_id,epoch,train_mse,train_mae,train_rmse,train_pearson,valid_mse,valid_mae,valid_rmse,valid_pearson,learning_rate
0,1,0.07207203502814795,0.20535131,0.26950595,0.6090085691368484,0.018852776770169537,0.10624261,0.13710093,0.8605646246841515,2e-05
0,2,0.03001888141458489,0.13820033,0.17359939,0.8116489128397298,0.01673931333546837,0.10267736,0.12926018,0.9075963298213215,2e-05
0,3,0.021982597504003148,0.117692396,0.14718308,0.8603295109672591,0.011565661833932003,0.082477845,0.10751677,0.9131547163616174,2e-05
0,4,0.018730811577904776,0.107907034,0.13612759,0.8811931155798379,0.009239797907260558,0.07357798,0.0960742,0.9322125460257407,2e-05
0,5,0.014614700536560459,0.09709739,0.12123202,0.9048984126801726,0.008921351943475505,0.07385256,0.0943566,0.93915033999704,2e-05
0,6,0.011605935958550148,0.0849232,0.10791834,0.9238022341563453,0.01296289796785762,0.08872237,0.11392149,0.9351210230250886,2e-05
0,7,0.011307433924455311,0.085059755,0.10613887,0.9268225797200236,0.010006810305640101,0.07747617,0.099842235,0.9270326522110908,2e-05
0,8,0.010985598745803857,0.08240403,0.10509079,0.9280325036175245,0.014504222044100365,0.09946216,0.12018976,0.9375653530275926,2e-05
0,9,0.009305000809242124,0.07665832,0.09669151,0.9393637375745237,0.009229626487164447,0.07581611,0.09609871,0.9440695865230898,2e-05
0,10,0.008547109066863958,0.07392265,0.09267986,0.9438963378797258,0.008192992924402157,0.07205295,0.09050429,0.9479261681395905,2e-05
0,11,0.007338917240519652,0.06870713,0.08587153,0.9518464023913787,0.008874138351529837,0.07145212,0.09417697,0.9404988495068864,2e-05
0,12,0.006667374254002706,0.06509777,0.08186226,0.9563788678378976,0.008837509589890638,0.074569024,0.09385881,0.9386238755915429,2e-05
0,13,0.006055315373196583,0.06190332,0.078016624,0.9605745629248642,0.009105653152801096,0.07242553,0.09532876,0.9379574997493624,2e-05
0,14,0.005427372625059227,0.05991944,0.07393456,0.9645356584481402,0.00938704349876692,0.07727367,0.09673792,0.9381263560503299,2e-05
0,15,0.004605839178974251,0.054041367,0.0680971,0.969900667239743,0.008451852481812239,0.069526866,0.09185527,0.9384782623742604,2e-05
0,16,0.004850423192280133,0.05592274,0.0699479,0.9682605540320642,0.00828279925432677,0.07085566,0.090930045,0.9393177079308768,2e-05
0,17,0.004043562497377165,0.05008099,0.06364386,0.9737004411269071,0.00816039137619858,0.069827124,0.090165175,0.9401602921879261,2e-05
0,18,0.0037936924371061867,0.04807922,0.06118922,0.9755519708759601,0.008707951133449873,0.07267847,0.093136035,0.9424937588416262,2e-05
0,19,0.00383310337891783,0.049055558,0.061867774,0.9752176411008897,0.008569829689804465,0.07251386,0.09246802,0.9368506950749779,2e-05
0,20,0.0032225626601223092,0.0446682,0.056986827,0.9789871394698343,0.008326202184737971,0.07057786,0.09117679,0.9381187112151567,2e-05
0,21,0.0029557292840501157,0.04320007,0.05430426,0.98080537237535,0.008521145190267513,0.07064468,0.092272766,0.9407471117815188,2e-05
0,22,0.0027986716853512315,0.04108509,0.052057777,0.9824327683811764,0.008464185715032121,0.07227346,0.091810614,0.9392994978183277,2e-05
0,23,0.002650097588595656,0.0408033,0.051629897,0.9827311687192449,0.008242780206880221,0.07050543,0.09070767,0.9415486482800731,2e-05
0,24,0.002546738885995961,0.040178806,0.050625086,0.9834096253532332,0.00779470190173015,0.06764412,0.08815391,0.9421980097316841,2e-05
0,25,0.0021728660098814705,0.03658895,0.046450395,0.9859641833380638,0.008709811770434802,0.07098517,0.09328766,0.9383390814005076,2e-05
0,26,0.002638266647484192,0.040220946,0.05155995,0.982754711800957,0.008432688909427574,0.07038492,0.091703914,0.9376924508742763,2e-05
0,27,0.002081135029246858,0.03574633,0.045651298,0.9864251361992662,0.008192221052013338,0.06812765,0.09041978,0.9402952048062854,2e-05
0,28,0.001973104519174271,0.035137232,0.044548705,0.9871208668142686,0.009037130318271617,0.07451564,0.09483136,0.9384629199414257,2e-05
0,29,0.001998960122720521,0.03545514,0.044859495,0.9870057273056,0.008150971902068704,0.068869084,0.090182394,0.9393871176837404,2e-05
0,30,0.002058076248600234,0.03545297,0.045341145,0.9866419438991658,0.009017526249711713,0.072353885,0.09488692,0.9401165100705244,2e-05
0,31,0.0018585083673746546,0.03384386,0.04318444,0.9878901438871195,0.007979640630461896,0.06858142,0.0891478,0.9419308245226543,2e-05
0,32,0.0017801093052503816,0.03298311,0.042362135,0.9883649238433512,0.008037924844150742,0.06927635,0.08948026,0.9415978049680518,2e-05
0,33,0.0016596870756103205,0.032152444,0.040906932,0.9891692457938596,0.008413089148234576,0.07172243,0.091642246,0.9408872798206598,2e-05
0,34,0.0016761397881092522,0.032212384,0.041079167,0.9890346024726604,0.007604232814628631,0.06663116,0.08708871,0.9433870692711814,2e-05
0,35,0.0017520470818331868,0.033030502,0.041952323,0.9886037841009893,0.008776732060747841,0.074680015,0.09343431,0.9433312193343916,2e-05
0,36,0.001456909469741675,0.02973359,0.03810518,0.990557827493388,0.0077573832822963595,0.066100925,0.08796226,0.9429035454829461,2e-05
0,37,0.0014367424334626232,0.029794639,0.038072124,0.9905654299055546,0.00815808573194469,0.07011849,0.09013985,0.943458069155089,2e-05
0,38,0.0013547688332559138,0.028419752,0.036554463,0.991341344596188,0.007842450266859183,0.06659229,0.08842786,0.9416720837540975,2e-05
0,39,0.001411552603066102,0.029415607,0.037677083,0.9907700300673781,0.00782554786807547,0.06770417,0.0882998,0.9436910535151406,2e-05
0,40,0.0013532979091624585,0.028664786,0.036745828,0.9912264953737693,0.0074696132020714385,0.06650106,0.086275116,0.9461409151646791,2e-05
0,41,0.0014613556067132843,0.030057348,0.038348384,0.990445802262058,0.007824877412834516,0.066389784,0.08825218,0.9432621348750426,2e-05
0,42,0.001303968283518208,0.028483605,0.03607891,0.9915486635046026,0.007670565838149439,0.066713154,0.087422915,0.9429249578374133,2e-05
0,43,0.0012071317601252884,0.02746009,0.03482247,0.9921247627354999,0.00790677978269135,0.06790342,0.08875485,0.9442672289042596,2e-05
