config_id,model_name,batch_size,epochs,learning_rate,warm_up,training_time,peak_memory,test_mse,test_mae,test_rmse,test_pearson
0,indobenchmark/indobert-lite-base-p2,16,14,2e-05,0.0,1239.607826948166,6570.62255859375,0.0151200937689282,0.08753603,0.122998014,0.9285177952050739
