config_id,model_name,batch_size,epochs,learning_rate,warm_up,training_time,peak_memory,test_mse,test_mae,test_rmse,test_pearson
0,indobenchmark/indobert-lite-base-p2,16,11,2e-05,0.0,577.4297428131104,6563.455078125,0.009037637451131428,0.07365492,0.09478153,0.9355999741300476
